createtripid,region,createtripid_region,requestdate,aborteddataerrorcount,accommodationunavailableerrorcount,createtripformsubmission_adultcount,badproportionerrorcount,createtripformsubmission_childages,createtripformsubmission_childcount,createtripformsubmission_closestcity_id,createtripformsubmission_closestcity,creationdate,createtripformsubmission_directjourney,createtripformsubmission_durationdays,array_to_string,createtripformsubmission_extrainfo,failtimeseconds,failureindurationserrorcount,createtripformsubmission_fastjourney,firstchoiceaccommodationunavailablecount,noavailabledotwaccommodationerrorcount,nofamilymanualfallbackserrorcount,nogoodscoreerrorcount,norouteserrorcount,jotform_onewaytrip,overnightreductionerrorcount,createtripformsubmission_preferreddate,createtripformsubmission_roomcount,substituteaccommodationunavailablecount,success,timeouterrorcount,transportunavailableerrorcount,tripbuildtimeseconds,createtripformsubmission_twinroompreferred
"730462095190127","Highlands & Islands","730462095190127_Highlands & Islands","'2024-01-20 13:35:27.448'","0","0","2","0","{}","0","26","London","'2024-01-20 13:35:45.570'","false","7","Food and Drink,Relaxation","{}","","0","false","1","0","0","0","6","","0","'2024-05-18'","1","0","true","0","0","16.84","false"
"730424868162997","Alsace","730424868162997_Alsace","'2024-01-20 13:36:01.419'","0","0","2","0","{}","0","183936590","Cardiff","'2024-01-20 13:36:17.383'","false","21","Arts and Culture,Relaxation,History,Food and Drink,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-09-02'","1","0","true","0","0","15.28","false"
"730424868162997","Corsica","730424868162997_Corsica","'2024-01-20 13:36:01.419'","0","0","2","0","{}","0","183936590","Cardiff","'2024-01-20 13:36:15.164'","false","21","Arts and Culture,Relaxation,History,Food and Drink,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-09-02'","1","0","true","0","0","13.05","false"
"839910462824143","Alsace","839910462824143_Alsace","'2024-01-20 13:37:13.290'","0","0","2","0","{}","0","834890845","Milton Keynes","'2024-01-20 13:37:18.055'","false","7","Adventure,History,Relaxation,Food and Drink,Nature,Nightlife","{}","","0","false","0","0","0","0","4","","0","'2024-04-12'","1","0","true","0","0","4.08","true"
"884744827951528","Switzerland","884744827951528_Switzerland","'2024-01-20 13:41:10.379'","0","0","3","0","{13}","1","-1","Glasgow","'2024-01-20 13:41:22.726'","false","8","","{}","","0","false","1","0","0","0","0","","0","'2025-02-08'","1","0","true","0","0","11.50","false"
"864241480009956","Highlands & Islands","864241480009956_Highlands & Islands","'2024-01-20 13:44:27.989'","0","0","2","26","{13}","1","183936590","Cardiff","","false","3","Nature","{}","4860.36","0","false","0","0","0","2","0","","0","'2024-03-05'","1","0","false","0","0","","false"
"693261707069179","North Wales","693261707069179_North Wales","'2024-01-20 13:47:38.813'","0","0","1","0","{}","0","26","London","'2024-01-20 13:47:42.588'","false","3","Arts and Culture,History,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-01-31'","1","0","true","0","0","2.77","false"
"693261707069179","Cornwall","693261707069179_Cornwall","'2024-01-20 13:47:38.813'","0","0","1","0","{}","0","26","London","'2024-01-20 13:47:45.202'","false","3","Arts and Culture,History,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-01-31'","1","0","true","0","0","5.38","false"
"825376455273896","Alsace","825376455273896_Alsace","'2024-01-20 13:47:47.894'","0","0","2","0","{6}","1","26","London","'2024-01-20 13:47:52.613'","false","14","Good for kids,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-07-20'","1","0","true","0","0","3.50","false"
"821105596602500","East Highlands","821105596602500_East Highlands","'2024-01-20 13:49:34.235'","0","0","2","0","{}","0","571902488","Bangor","'2024-01-20 13:49:53.270'","false","6","Nature,Arts and Culture","{}","","0","false","1","1","0","0","0","","0","'2024-06-04'","2","1","true","0","0","18.41","false"
"859278500682489","Southern Italy","859278500682489_Southern Italy","'2024-01-20 13:51:14.733'","0","0","2","0","{}","0","26","London","'2024-01-20 13:51:18.917'","false","14","Food and Drink,Arts and Culture,Relaxation","{}","","0","false","0","0","0","0","3","","0","'2025-04-07'","1","0","true","0","0","3.48","false"
"809403518365085","Netherlands","809403518365085_Netherlands","'2024-01-20 13:51:19.866'","0","0","2","0","{}","0","26","London","'2024-01-20 13:51:22.941'","false","7","Nature,Adventure,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","2.53","false"
"703976362752814","West Country","703976362752814_West Country","'2024-01-20 13:52:30.359'","0","0","2","0","{}","0","26","London","'2024-01-20 13:52:37.340'","false","20","History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","5.77","false"
"703976362752814","Cornwall","703976362752814_Cornwall","'2024-01-20 13:52:30.359'","0","0","2","0","{}","0","26","London","'2024-01-20 13:52:47.393'","false","20","History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","15.83","false"
"703976362752814","Highlands & Islands","703976362752814_Highlands & Islands","'2024-01-20 13:52:30.359'","0","0","2","0","{}","0","26","London","'2024-01-20 13:52:50.433'","false","20","History,Nature","{}","","0","false","1","0","0","0","2","","0","'2024-10-01'","1","0","true","0","0","18.87","false"
"680177864894543","Northern Italy","680177864894543_Northern Italy","'2024-01-20 13:52:31.821'","0","0","2","0","{}","0","26","London","'2024-01-20 13:52:53.715'","false","10","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-05-24'","1","0","true","0","0","21.12","false"
"778922730990368","Highlands & Islands","778922730990368_Highlands & Islands","'2024-01-20 13:53:09.635'","0","0","2","3","{}","0","26","London","'2024-01-20 13:53:22.666'","false","3","Relaxation,Food and Drink,Nature","{}","","0","false","0","0","0","0","5","","0","'2024-06-25'","1","0","true","0","0","12.13","false"
"671110697448833","Southern Italy","671110697448833_Southern Italy","'2024-01-20 13:53:19.217'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 13:53:22.247'","false","15","Arts and Culture,Food and Drink,History,Nature","{}","","0","false","0","0","0","0","3","","0","'2025-05-05'","1","0","true","0","0","2.40","false"
"666866400395363","West Country","666866400395363_West Country","'2024-01-20 13:54:38.263'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:54:47.988'","false","20","History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","8.89","false"
"666866400395363","East Highlands","666866400395363_East Highlands","'2024-01-20 13:54:38.263'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:54:47.809'","false","20","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","8.75","false"
"666866400395363","Highlands & Islands","666866400395363_Highlands & Islands","'2024-01-20 13:54:38.263'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:54:54.552'","false","20","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","15.50","false"
"779224874874184","Highlands & Islands","779224874874184_Highlands & Islands","'2024-01-20 13:56:37.235'","0","0","2","2","{}","0","28","Birmingham","'2024-01-20 13:56:43.107'","false","3","Relaxation,Arts and Culture,History,Nature","{}","","0","false","1","0","0","0","6","","0","'2024-05-25'","1","0","true","0","0","5.20","true"
"896111858792659","Cornwall","896111858792659_Cornwall","'2024-01-20 13:56:40.290'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:56:53.939'","false","13","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","12.81","false"
"896111858792659","West Country","896111858792659_West Country","'2024-01-20 13:56:40.290'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:56:50.111'","false","13","History,Nature","{}","","0","false","0","0","0","0","3","","0","'2024-10-01'","1","0","true","0","0","8.97","false"
"896111858792659","South Downs","896111858792659_South Downs","'2024-01-20 13:56:40.290'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:56:49.462'","false","13","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","8.32","false"
"896111858792659","Dorset","896111858792659_Dorset","'2024-01-20 13:56:40.290'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:56:48.297'","false","13","History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","7.15","false"
"896111858792659","Highlands & Islands","896111858792659_Highlands & Islands","'2024-01-20 13:56:40.290'","0","0","2","0","{}","0","22370698","Aberdeen","'2024-01-20 13:56:55.429'","false","13","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","14.31","false"
"665514526194454","Highlands & Islands","665514526194454_Highlands & Islands","'2024-01-20 13:57:05.038'","0","0","2","0","{}","0","26","London","'2024-01-20 13:57:23.651'","false","13","History,Nature","{}","","0","false","1","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","17.85","false"
"665514526194454","South Downs","665514526194454_South Downs","'2024-01-20 13:57:05.038'","0","0","2","0","{}","0","26","London","'2024-01-20 13:57:08.573'","false","13","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","2.77","false"
"665514526194454","Cornwall","665514526194454_Cornwall","'2024-01-20 13:57:05.038'","0","0","2","0","{}","0","26","London","'2024-01-20 13:57:15.537'","false","13","History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-01'","1","0","true","0","0","9.73","false"
"665514526194454","West Country","665514526194454_West Country","'2024-01-20 13:57:05.038'","0","0","2","0","{}","0","26","London","'2024-01-20 13:57:11.119'","false","13","History,Nature","{}","","0","false","0","0","0","0","3","","0","'2024-10-01'","1","0","true","0","0","5.30","false"
"676073722957221","East Highlands","676073722957221_East Highlands","'2024-01-20 13:58:31.709'","0","0","2","0","{}","0","26","London","'2024-01-20 13:58:38.700'","false","3","Relaxation,Arts and Culture,History,Nature","{}","","0","false","1","0","0","0","1","","0","'2024-05-27'","1","0","true","0","0","6.39","true"
"676073722957221","Highlands & Islands","676073722957221_Highlands & Islands","'2024-01-20 13:58:31.709'","0","0","2","2","{}","0","26","London","'2024-01-20 13:58:39.118'","false","3","Relaxation,Arts and Culture,History,Nature","{}","","0","false","1","0","0","0","6","","0","'2024-05-27'","1","0","true","0","0","6.81","true"
"828215830338143","Switzerland","828215830338143_Switzerland","'2024-01-20 13:59:46.105'","0","0","2","0","{}","0","26","London","'2024-01-20 14:00:09.561'","false","15","Food and Drink,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-04-10'","1","0","true","0","0","22.52","false"
"828215830338143","Italian Riviera","828215830338143_Italian Riviera","'2024-01-20 13:59:46.105'","0","0","2","0","{}","0","26","London","'2024-01-20 14:00:01.294'","false","15","Food and Drink,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-04-10'","1","0","true","0","0","14.25","false"
"730952856822624","West Country","730952856822624_West Country","'2024-01-20 14:00:09.588'","0","0","2","0","{}","0","26","London","'2024-01-20 14:00:17.226'","false","14","Nature,History","{}","","0","false","0","0","0","0","15","","0","'2024-10-01'","1","0","true","0","0","6.73","false"
"730952856822624","South Downs","730952856822624_South Downs","'2024-01-20 14:00:09.588'","0","0","2","0","{}","0","26","London","'2024-01-20 14:00:13.574'","false","14","Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-10-01'","1","0","true","0","0","3.09","false"
"765047547454786","Italian Riviera","765047547454786_Italian Riviera","'2024-01-20 14:01:07.217'","0","0","4","0","{}","0","26","London","'2024-01-20 14:01:19.176'","false","7","Relaxation,Food and Drink,Adventure,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-08-17'","2","0","true","0","0","11.31","false"
"765047547454786","Northern Italy","765047547454786_Northern Italy","'2024-01-20 14:01:07.217'","0","0","4","0","{}","0","26","London","'2024-01-20 14:01:19.832'","false","7","Relaxation,Food and Drink,Adventure,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-08-17'","2","0","true","0","0","11.96","false"
"778240997210051","Highlands & Islands","778240997210051_Highlands & Islands","'2024-01-20 14:02:19.101'","0","0","2","1","{6}","1","834890881","Wolverhampton","'2024-01-20 14:02:27.556'","false","4","","{}","","0","false","0","0","0","0","0","","0","'2024-02-12'","1","0","true","0","0","7.76","false"
"717264488849754","Highlands & Islands","717264488849754_Highlands & Islands","'2024-01-20 14:02:51.720'","0","0","2","0","{}","0","22371813","Exeter St David's","'2024-01-20 14:03:06.304'","false","7","History,Food and Drink,Nature,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-03-16'","1","0","true","0","0","13.16","false"
"717264488849754","Yorkshire","717264488849754_Yorkshire","'2024-01-20 14:02:51.720'","0","0","2","0","{}","0","22371813","Exeter St David's","","false","7","History,Food and Drink,Nature,Arts and Culture","{}","5.25","0","false","0","0","0","0","2","","0","'2024-03-16'","1","0","false","0","0","","false"
"781602661235003","East Highlands","781602661235003_East Highlands","'2024-01-20 14:04:29.883'","0","0","2","0","{}","0","22383804","Oxford","'2024-01-20 14:04:55.287'","false","7","History,Nature","{}","","0","false","2","2","0","0","0","","0","'2024-06-14'","1","2","true","0","0","24.62","false"
"781602661235003","Highlands & Islands","781602661235003_Highlands & Islands","'2024-01-20 14:04:29.883'","0","0","2","0","{}","0","22383804","Oxford","'2024-01-20 14:04:41.632'","false","7","History,Nature","{}","","0","false","1","0","0","0","1","","0","'2024-06-14'","1","0","true","0","0","10.96","false"
"630656590356837","North & Central Spain","630656590356837_North & Central Spain","'2024-01-20 14:08:15.965'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 14:08:27.369'","false","14","History,Arts and Culture,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-10-14'","1","0","true","0","0","9.83","false"
"630656590356837","Southern Italy","630656590356837_Southern Italy","'2024-01-20 14:08:15.965'","0","0","2","0","{}","0","22371672","Paris","'2024-01-20 14:08:29.893'","false","14","History,Arts and Culture,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-10-14'","1","0","true","0","0","12.36","false"
"699183021694870","Highlands & Islands","699183021694870_Highlands & Islands","'2024-01-20 14:10:22.255'","0","0","2","0","{}","0","26","London","'2024-01-20 14:10:39.887'","false","5","History","{}","","0","false","1","0","0","0","1","","0","'2024-08-26'","1","0","true","0","0","16.94","true"
"783899265549302","Highlands & Islands","783899265549302_Highlands & Islands","'2024-01-20 14:10:49.041'","0","0","2","0","{}","0","34","Manchester","'2024-01-20 14:10:56.843'","false","5","Adventure,Nature","{}","","0","false","1","0","0","0","1","","0","'2024-05-19'","1","0","true","0","0","7.09","true"
"906094285115985","Highlands & Islands","906094285115985_Highlands & Islands","'2024-01-20 14:13:06.575'","0","0","2","0","{}","0","28","Birmingham","'2024-01-20 14:13:11.490'","false","3","Relaxation,Arts and Culture,History,Nature","{}","","0","false","1","0","0","0","6","","0","'2024-05-26'","1","0","true","0","0","4.26","false"
"820840965080574","Andalusia","820840965080574_Andalusia","'2024-01-20 14:15:53.013'","0","0","2","0","{5,12}","2","26","London","'2024-01-20 14:16:19.954'","false","7","Good for kids,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-18'","1","0","true","0","0","19.06","false"
"820840965080574","North & Central Spain","820840965080574_North & Central Spain","'2024-01-20 14:15:53.013'","0","0","2","0","{5,12}","2","26","London","'2024-01-20 14:16:24.433'","false","7","Good for kids,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-18'","1","0","true","0","0","23.55","false"
"820840965080574","Catalonia","820840965080574_Catalonia","'2024-01-20 14:15:53.013'","0","0","2","0","{5,12}","2","26","London","'2024-01-20 14:16:12.190'","false","7","Good for kids,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-18'","1","0","true","0","0","11.32","false"
"728853780724254","Netherlands","728853780724254_Netherlands","'2024-01-20 14:17:48.101'","0","0","2","0","{13,10}","2","26","London","'2024-01-20 14:17:56.569'","false","4","Good for kids,History,Arts and Culture,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-04-01'","2","0","true","0","0","7.12","false"
"686648301405393","Switzerland","686648301405393_Switzerland","'2024-01-20 14:20:35.512'","0","0","1","0","{}","0","22371813","Exeter St David's","'2024-01-20 14:20:49.573'","false","5","Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-09-18'","1","0","true","0","0","13.24","false"
"617429094167023","Netherlands","617429094167023_Netherlands","'2024-01-20 14:20:58.392'","0","0","2","0","{}","0","26","London","'2024-01-20 14:21:01.390'","false","3","History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-04-19'","1","0","true","0","0","2.30","true"
"747549587532713","French Riviera","747549587532713_French Riviera","'2024-01-20 14:21:04.891'","0","0","2","0","{}","0","26","London","'2024-01-20 14:21:35.587'","false","9","Relaxation,Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","0","","0","'2024-06-03'","1","0","true","1","0","30.01","false"
"747549587532713","Alsace","747549587532713_Alsace","'2024-01-20 14:21:04.891'","0","0","2","0","{}","0","26","London","'2024-01-20 14:21:11.002'","false","9","Relaxation,Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-06-03'","1","0","true","0","0","5.44","false"
"707206066286943","Italian Riviera","707206066286943_Italian Riviera","'2024-01-20 14:23:37.713'","0","0","2","0","{}","0","26","London","'2024-01-20 14:23:57.114'","false","10","Nature,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","18.15","false"
"707206066286943","Northern Italy","707206066286943_Northern Italy","'2024-01-20 14:23:37.713'","0","0","2","0","{}","0","26","London","'2024-01-20 14:23:55.176'","false","10","Nature,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","16.22","false"
"790068242854725","Switzerland","790068242854725_Switzerland","'2024-01-20 14:25:13.690'","0","0","2","0","{}","0","26","London","'2024-01-20 14:25:29.921'","false","8","Relaxation,Arts and Culture,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-02-15'","1","0","true","0","0","14.77","false"
"822809896511844","North & Central Spain","822809896511844_North & Central Spain","'2024-01-20 14:27:25.936'","0","0","2","0","{}","0","26","London","'2024-01-20 14:27:30.237'","false","14","Relaxation,Food and Drink,History","{}","","0","false","0","0","0","0","1","","0","'2025-10-01'","1","0","true","0","0","2.96","false"
"822809896511844","Catalonia","822809896511844_Catalonia","'2024-01-20 14:27:25.936'","0","0","2","0","{}","0","26","London","'2024-01-20 14:27:30.296'","false","14","Relaxation,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2025-10-01'","1","0","true","0","0","3.02","false"
"646170549924223","Alsace","646170549924223_Alsace","'2024-01-20 14:27:30.433'","0","0","1","0","{}","0","26","London","'2024-01-20 14:27:34.163'","false","9","Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-09-03'","1","0","true","0","0","3.01","false"
"616872397563980","Highlands & Islands","616872397563980_Highlands & Islands","'2024-01-20 14:29:05.589'","0","0","2","0","{}","0","26","London","'2024-01-20 14:29:13.371'","false","7","Food and Drink,History","{}","","0","false","1","0","0","0","1","","0","'2024-06-17'","1","0","true","0","0","6.83","false"
"665545414344321","Alsace","665545414344321_Alsace","'2024-01-20 14:30:18.189'","0","0","1","0","{}","0","26","London","'2024-01-20 14:30:22.015'","false","9","Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-09-03'","1","0","true","0","0","2.57","false"
"636471707527271","Italian Riviera","636471707527271_Italian Riviera","'2024-01-20 14:31:09.671'","0","0","2","0","{}","0","26","London","'2024-01-20 14:31:22.578'","false","10","Relaxation,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","11.54","false"
"636471707527271","Northern Italy","636471707527271_Northern Italy","'2024-01-20 14:31:09.671'","0","0","2","0","{}","0","26","London","'2024-01-20 14:31:26.396'","false","10","Relaxation,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","15.36","false"
"609053440211227","Alsace","609053440211227_Alsace","'2024-01-20 14:33:51.117'","0","0","1","0","{}","0","22393914","Portsmouth","'2024-01-20 14:33:55.203'","false","9","Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-09-03'","1","0","true","0","0","3.42","false"
"612986583695409","Alsace","612986583695409_Alsace","'2024-01-20 14:34:32.620'","0","0","1","0","{7,5}","2","26","London","","false","7","Good for kids,Relaxation,History,Food and Drink,Nature","{}","11.21","0","false","25","55","0","1","15","","0","'2024-05-24'","2","25","false","0","0","","false"
"612986583695409","Hauts-de-France","612986583695409_Hauts-de-France","'2024-01-20 14:34:32.620'","0","0","1","0","{7,5}","2","26","London","","false","7","Good for kids,Relaxation,History,Food and Drink,Nature","{}","162.93","0","false","314","846","0","1","0","","0","'2024-05-24'","2","314","false","1","0","","false"
"612986583695409","French Riviera","612986583695409_French Riviera","'2024-01-20 14:34:32.620'","0","0","1","0","{7,5}","2","26","London","","false","7","Good for kids,Relaxation,History,Food and Drink,Nature","{}","397.03","0","false","208","706","50","1","40","","0","'2024-05-24'","2","208","false","1","0","","false"
"684229674878350","Italian Riviera","684229674878350_Italian Riviera","'2024-01-20 14:38:44.666'","0","0","1","0","{}","0","26","London","'2024-01-20 14:38:59.808'","false","16","Food and Drink,History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-05-11'","1","0","true","0","0","14.00","false"
"684229674878350","Northern Italy","684229674878350_Northern Italy","'2024-01-20 14:38:44.666'","0","0","1","0","{}","0","26","London","'2024-01-20 14:38:59.898'","false","16","Food and Drink,History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-05-11'","1","0","true","0","0","14.08","false"
